_id,PK,CCR,GENDER,RACE,AGE,CITEDTIME,INCIDENTLOCATION,OFFENSES,NEIGHBORHOOD,ZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
401,1078423,16179446,M,W,70,2016-09-22T12:00:00,"400 Block ST JOSEPH ST PITTSBURGH, PA ",633.02(a) Dog License Required; 3 Months or Older,Mt. Oliver Neighborhood,3,1607,3,4,-79.9817218976857,40.4134112556476
542,1078705,16187392,F,B,55,2016-10-04T06:50:00,"800 Block E WARRINGTON AV PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Allentown,3,1803,3,4,-79.9935775641661,40.4215318771896
543,1078721,16180377,F,B,27,2016-09-23T19:11:00,"3200 Block BRIGHTON RD PITTSBURGH, PA ","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",Marshall-Shadeland,1,2715,1,1,-80.0307637118205,40.4756397749082
546,1078741,16189110,M,B,62,2016-10-06T16:35:00,"OHIO RIVER BLVD RAMP & WEST END BRDG PITTSBURGH, PA ","419.01 Obstruction of Street, Sidewalk, or Public Way",Chateau,1,2108,,,0.0,0.0
653,1078918,16198247,M,B,19,2016-10-20T14:30:00,"400 Block KINGSBORO ST PITTSBURGH, PA ",601.12 Interference with Official Duties,Mount Washington,3,1807,3,4,-80.0005384851505,40.4216117629609
655,1078920,16199836,F,W,53,2016-10-23T00:01:00,"1300 Block BEECHVIEW AV PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Beechview,6,1916,4,5,-80.025299190128,40.416192601732
656,1078921,16199836,F,W,53,2016-10-23T00:01:00,"1300 Block BEECHVIEW AV PITTSBURGH, PA ",2709(a)(3) Harassment No Legitimate Purpose,Beechview,6,1916,4,5,-80.025299190128,40.416192601732
552,1078747,16189414,M,W,22,2016-10-07T01:25:00,"300 Block NORTH SHORE DR PITTSBURGH, PA ",5505 Public Drunkenness,North Shore,1,2205,1,6,-80.0117954719551,40.4457699438489
553,1078748,16189423,M,B,23,2016-10-06T01:41:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
661,1078926,16199840,M,W,18,2016-10-23T00:38:00,"BATES ST & ATWOOD ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Central Oakland,4,405,3,3,-79.9539294870386,40.4381175009301
662,1078927,16199840,M,W,18,2016-10-23T00:38:00,"BATES ST & ATWOOD ST PITTSBURGH, PA ",5505 Public Drunkenness,Central Oakland,4,405,3,3,-79.9539294870386,40.4381175009301
663,1078941,161999861,F,W,22,2016-10-23T01:13:00,"SENNOTT ST & ATWOOD ST PITTSBURGH, PA ",5505 Public Drunkenness,,4,,3,3,-79.9568665070174,40.4404819193225
664,1078942,16199912,M,W,23,2016-10-23T02:25:00,"1500 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
665,1078943,16199912,M,W,23,2016-10-23T00:25:00,"1500 Block E CARSON ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
666,1078944,16200191,M,W,29,2016-10-23T15:23:00,"GRANT ST & FT PITT BL PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Central Business District,2,201,6,6,-79.9989958317561,40.4361357144241
671,1078949,16200423,M,W,36,2016-10-23T10:33:00,"3100 Block BANKSVILLE RD PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Banksville,6,2023,2,5,-80.0433255116484,40.3997888789278
674,1078952,16200887,F,B,14,2016-10-24T17:08:00,"2ND AV & W ELIZABETH ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Hazelwood,4,1501,5,3,-79.9432717740812,40.4070910337728
667,1078945,16200191,M,W,56,2016-10-23T15:23:00,"GRANT ST & FORT PITT BL PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Central Business District,2,201,6,6,-79.9989958317561,40.4361357144241
668,1078946,16200191,F,W,51,2016-10-23T15:23:00,"GRANT ST & FORT PITT BL PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Central Business District,2,201,6,6,-79.9989958317561,40.4361357144241
670,1078948,16200423,M,W,36,2016-10-23T22:33:00,"3100 Block BANKSVILLE RD PITTSBURGH, PA ",5505 Public Drunkenness,Banksville,6,2023,2,5,-80.0433255116484,40.3997888789278
690,1078983,16203043,M,W,31,2016-10-28T02:19:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
568,1078763,16193863,M,W,36,2016-10-13T20:51:00,"2000 Block WHARTON ST PITTSBURGH, PA ","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",South Side Flats,3,1702,3,4,-79.9768133267008,40.4300208249454
675,1078953,16200903,F,B,42,2016-10-24T17:36:00,"WYLIE AV & DEVILLIERS ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Crawford-Roberts,2,305,6,3,-79.9807898026516,40.4442354201385
676,1078954,16201101,M,W,29,2016-10-25T00:46:00,"FORT PITT TUNNEL PITTSBURGH, PA ",5505 Public Drunkenness,Mount Washington,3,1903,,,0.0,0.0
678,1078956,16201715,M,H,35,2016-10-26T00:47:00,"300 Block WOOD ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Central Business District,2,201,6,6,-80.001250590801,40.4389178764408
681,1078959,16202538,F,W,36,2016-10-24T17:30:00,"300 Block OVERBROOK BL PITTSBURGH, PA ",3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,Carrick,3,2904,4,4,-79.9885394546752,40.3881346403621
682,1078960,16209262,F,W,34,2016-11-06T01:43:00,"ROLAND ST & S 16TH ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9828364524618,40.4285409799456
683,1078961,16209319,F,W,25,2016-11-06T02:25:00,"ROLAND ST & S 15TH ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834351929321,40.4285554906908
686,1078964,16209718,M,O,34,2016-11-06T19:25:00,"2300 Block MURRAY AV PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Squirrel Hill South,4,1408,5,3,-79.9234635180434,40.4305165434115
687,1078965,16186040,M,W,24,2016-10-02T01:10:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
688,1078981,16199269,F,W,27,2016-10-22T02:07:00,"E CARSON ST & 13TH ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9853270983271,40.4287749568797
689,1078982,16199269,F,W,22,2016-10-22T02:07:00,"E CARSON ST & 13TH ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9853270983271,40.4287749568797
691,1078984,16203043,M,W,31,2016-10-28T02:19:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
692,1078985,16203720,F,W,23,2016-10-28T02:10:00,"S 17TH ST & CAREY WY PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,South Side Flats,3,1702,3,4,-79.9820972221208,40.4283802108533
694,1078987,16186337,M,H,27,2016-10-02T02:05:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
697,1078990,16150961,M,B,22,2016-08-13T01:10:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
698,1078991,16151884,M,B,40,2016-08-14T10:31:00,"5300 Block MOSSFIELD ST PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Garfield,5,1016,9,2,-79.9358174803139,40.4726078201611
699,1078992,16152118,M,W,53,2016-08-14T19:44:00,"1000 Block FREEPORT RD PITTSBURGH, PA ",5505 Public Drunkenness,Lincoln-Lemington-Belmar,5,1201,9,2,-79.8871473172827,40.4868688949696
700,1078993,16152469,M,W,44,2016-08-15T12:27:00,"900 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1609,3,4,-79.9897698903598,40.4286196524062
213,1077963,16160842,M,W,21,2016-08-27T00:23:00,"ATWOOD ST & LOUISA ST PITTSBURGH, PA ",601.08 (a) Open Container Law,Central Oakland,4,405,3,3,-79.9558813507608,40.4396989427784
214,1077964,16160848,M,O,18,2016-08-27T00:28:00,"BATES ST & SEMPLE ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9549689512642,40.4371002388338
220,1078402,16165803,M,W,22,2016-09-03T00:03:00,"300 Block MCKEE PL PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Oakland,4,405,3,3,-79.9577185747433,40.4383085909453
227,1078409,16175840,M,O,22,2016-09-17T02:20:00,"300 Block MEYRAN AV PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",Central Oakland,4,405,3,3,-79.9567029877009,40.4389437942784
228,1078410,16175844,M,B,25,2016-09-17T02:00:00,"1200 Block E CARSON ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,South Side Flats,3,1702,3,4,-79.9863871552234,40.4286955374487
229,1078411,16176438,F,W,20,2016-09-18T00:10:00,"200 Block DUNSEITH ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,West Oakland,4,402,6,3,-79.9648265017602,40.4405149462218
230,1078412,16176438,F,W,20,2016-09-18T00:10:00,"200 Block DUNSEITH ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",West Oakland,4,402,6,3,-79.9648265017602,40.4405149462218
669,1078947,16200301,M,W,24,2016-10-23T18:34:00,"300 Block NORTH SHORE DR PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",North Shore,1,2205,1,6,-80.0117954719551,40.4457699438489
281,1078328,16179040,M,W,33,2016-09-21T19:50:00,"HARRIS AV & BRETT ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Westwood,6,2811,2,5,-80.0569968626451,40.4333632264785
684,1078962,16209640,M,W,25,2016-11-06T16:23:00,"MACFARREN ST & MACFARREN WY PITTSBURGH, PA ",3503(b.1)(1)(iii) CRIMINAL TRESPASS/SIMPLE TRESPASSER,Swisshelm Park,4,1411,5,3,-79.9160182266823,40.4150341910076
285,1078332,16177528,M,W,33,2016-09-19T16:54:00,"PENN AV & 6TH ST PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Golden Triangle/Civic Arena,2,201,6,6,-80.0021496638569,40.4427419986884
234,1078416,16176438,M,W,20,2016-09-18T00:10:00,"200 Block DUNSEITH ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",West Oakland,4,402,6,3,-79.9648265017602,40.4405149462218
235,1077870,16155652,F,W,56,2016-08-19T19:00:00,"4700 Block LIBERTY AV PITTSBURGH, PA ",5511.E TRANSPORT ANIMAL CRUEL MANNER,Bloomfield,5,802,7,2,-79.9499041120591,40.4620396489851
238,1077873,16156200,M,B,20,2016-08-20T14:20:00,"LINCOLN AV & MAYFLOWER ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Larimer,5,1208,9,2,-79.9119154199945,40.4606388076105
239,1077874,16156593,M,B,23,2016-08-21T01:25:00,"300 Block SEMPLE ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Oakland,4,405,3,3,-79.9570936272574,40.438737565192
243,1077878,16157190,F,B,22,2016-08-22T01:40:00,"5200 Block KEYSTONE ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Upper Lawrenceville,2,1011,7,2,-79.9526539322726,40.4794041395781
244,1077879,16157755,M,W,25,2016-08-22T20:22:00,"20 Block CLIFTON ST PITTSBURGH, PA ",5505 Public Drunkenness,Carrick,3,2904,4,4,-79.9815505641194,40.3874395275313
302,1078349,16176412,F,O,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
304,1078351,16176412,M,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
305,1078352,16176412,F,O,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
307,1078354,16176412,F,O,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
312,1078359,16176412,F,W,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
373,1078250,16171495,M,W,24,2016-09-11T00:12:00,"100 Block S 15TH ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.983531354788,40.4279461013099
382,1078259,16170627,F,W,19,2016-09-09T23:15:00,"5300 Block BEELER ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Squirrel Hill South,4,1414,8,3,-79.933671435756,40.4453686724538
391,1078283,16166507,M,W,19,2016-09-04T00:46:00,"300 Block BLOCK OF SEMPLE ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,,,0.0,0.0
392,1078284,16166542,M,O,19,2016-09-04T02:00:00,"S BOUQUET ST & FORBES AV PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9564383002983,40.4419488297164
395,1078394,16175041,M,W,22,2016-09-16T01:10:00,"200 Block ATWOOD ST PITTSBURGH, PA ",5505 Public Drunkenness,Central Oakland,4,405,3,3,-79.9568888662713,40.4404204065315
396,1078395,16175081,M,A,25,2016-09-16T02:30:00,"1300 Block E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9851751116479,40.428606966018
400,1078422,16179446,M,W,70,2016-09-20T15:30:00,"400 Block ST JOSEPH ST PITTSBURGH, PA ",5511(c)(1) CRUELTY TO ANIMALS,Mt. Oliver Neighborhood,3,1607,3,4,-79.9817218976857,40.4134112556476
