,device_id,device_brand,device_model,gender,age,group
47608,1641681134281279666,huawei,Ascend P6,M,22,M15-24
47609,2145808113571999308,xiaomi,MI 2S,M,32,M25-34
47610,-5769028553974565386,samsung,Galaxy Note 4,M,32,M25-34
47611,1896994806249290474,samsung,Galaxy Mega 5.8,M,30,M25-34
47612,-2511813007578233517,huawei,荣耀3C,M,31,M25-34
47613,6757300965147080429,xiaomi,red rice,M,48,M45+
47614,7826519609729655346,huawei,荣耀6,M,37,M35-44
47615,-4436767299641125105,samsung,Galaxy Mega Plus,M,36,M35-44
47616,6857839965519473058,samsung,Galaxy S5,M,27,M25-34
47617,6666516196436011102,samsung,Galaxy S3,M,32,M25-34
47618,-2249620261659740121,cool,8720L,F,27,F25-34
47619,8903113786134882303,meizu,MX4,F,50,F45+
47620,518226301553424151,xiaomi,红米1S,F,46,F45+
47621,-627285687590043579,nubia,X6,M,21,M15-24
47622,-7828146679966720591,xiaomi,red rice,M,31,M25-34
47623,-9220118404629991283,lg,Nexus 4,M,21,M15-24
47624,3455938097191757617,vivo,X3L,F,61,F45+
47625,7218414366359279029,huawei,B199,F,26,F25-34
47626,3815886475008460946,zte corporation,V5 Max,M,22,M15-24
47627,-1476035353096956754,samsung,Galaxy Note 3,M,25,M25-34
47628,-7317456832630659812,meizu,MX3,F,27,F25-34
47629,-8972513087629079978,samsung,Galaxy Note 2,M,43,M35-44
47630,-3269065766955873910,zte corporation,Q802T,M,21,M15-24
47631,7774118786038599156,xiaomi,红米note,M,33,M25-34
47632,959668525323863993,samsung,Galaxy Grand DUOS,M,26,M25-34
47633,-4706525599310121008,gionee,ELIFE S5.5,F,25,F25-34
47634,68455032981589098,samsung,Galaxy S5,M,28,M25-34
47635,-3135601991739298672,samsung,Galaxy Note 3,M,22,M15-24
47636,3094676153082398620,huawei,荣耀6 Plus,M,33,M25-34
47637,-5643733953710845744,欧博信,IVO 6655,M,25,M25-34
47638,2227825145406646681,samsung,Galaxy S5,M,57,M45+
47639,-4597682319004892128,vivo,X3T,M,39,M35-44
47640,-8211687050510951489,索尼,Xperia acro S,F,24,F15-24
47641,-9142943697566922084,huawei,荣耀3X畅玩版,M,38,M35-44
47642,-2756153425949791200,huawei,C8815,F,68,F45+
47643,-5232185729039849854,samsung,Galaxy Note 3 Lite,M,39,M35-44
47644,-5177622983441099217,lingyun,小苹果,M,46,M45+
47645,7883912304398422959,vivo,Y11IT,M,20,M15-24
47646,-1899066963782541082,xiaomi,MI 4,M,28,M25-34
47647,-5624584176864570819,xiaomi,红米1S,M,26,M25-34
47648,1390434259740687348,huawei,荣耀3C,M,37,M35-44
47649,-2497665742038234609,huawei,G610T,M,20,M15-24
47650,2843806643449519733,xiaomi,MI 4,F,26,F25-34
47651,3574541931256949666,xiaomi,MI 2A,M,29,M25-34
47652,-6325619714668587801,samsung,Galaxy Note 3,F,43,F35-44
47653,-8756632614442388182,samsung,Galaxy Grand 2,F,32,F25-34
47654,1963394602256901707,cool,5951,M,61,M45+
47655,6620581354344689625,meizu,MX4,M,25,M25-34
47656,-6327692097683864587,zte corporation,U817,F,20,F15-24
47657,6965645000575041214,samsung,Galaxy Tab 3 10.1,M,26,M25-34
47658,8309537602162354869,gionee,S5.5L,M,24,M15-24
47659,5911141068647111375,samsung,Galaxy S3,M,31,M25-34
47660,-6126172352733652670,huawei,Mate 7,M,34,M25-34
47661,7920549900270726646,lenovo,A850,M,30,M25-34
47662,-7045313420057818924,xiaomi,MI 2S,F,67,F45+
47663,-7089273117672405427,samsung,Galaxy Note 3,M,35,M35-44
47664,5395717935004113833,huawei,荣耀6,F,29,F25-34
47665,7489097605806206209,xiaomi,MI 3,M,31,M25-34
47666,-3965900139993062690,xiaomi,红米note增强版,M,37,M35-44
47667,4045401524065176038,xiaomi,MI 3,F,35,F35-44
47668,457057315475858963,oppo,Find 7,M,34,M25-34
47669,-3113382691926373296,xiaomi,MI 2A,F,20,F15-24
47670,-2300577249897934246,huawei,U9508,M,26,M25-34
47671,6088177039246275256,huawei,荣耀3X畅玩版,M,27,M25-34
47672,-985566514061798107,索尼,Xperia C,F,29,F25-34
47673,-2640265373216272477,huawei,荣耀畅玩4X,M,33,M25-34
47674,-4241497807051675701,xiaomi,红米note,M,34,M25-34
47675,2406576014393379484,samsung,Galaxy S4,M,28,M25-34
47676,5014695231885289192,bigcola,MC002,M,29,M25-34
47677,-8758033960503481048,samsung,Galaxy Note 3,F,33,F25-34
47678,-7936934768934825590,zte corporation,V5 Max,M,43,M35-44
47679,-2399250255599832969,vivo,X5L,M,50,M45+
47680,-2094586929577583000,samsung,Galaxy S3,M,29,M25-34
47681,-5677763232837755765,lenovo,A688t,F,26,F25-34
47682,2786757628898676817,lg,Nexus 5,M,31,M25-34
47683,8054044247143953099,samsung,Galaxy Note 3,F,38,F35-44
47684,-6044446659918570409,xiaomi,红米1S,M,27,M25-34
47685,-3555802671943822661,samsung,Galaxy Note 3,F,29,F25-34
47686,6563898402330034402,oppo,Ulike2,M,62,M45+
47687,3441209939206397414,samsung,Galaxy S4,M,28,M25-34
47688,-4793899696225122780,xiaomi,MI 2,M,32,M25-34
47689,6367450026364381995,meizu,MX2,M,23,M15-24
47690,6354746229257991504,samsung,Galaxy S4,M,30,M25-34
47691,-3589398276546797221,samsung,Galaxy Note 3,M,30,M25-34
47692,-2432811759703302752,xiaomi,MI 3,F,22,F15-24
47693,8717415794854785323,Ktouch,Touch 3,M,20,M15-24
47694,3782309934303527499,lenovo,A880,M,28,M25-34
47695,-5251716459588554013,oppo,N1 Mini,M,24,M15-24
47696,4234934507595482452,huawei,荣耀6,M,29,M25-34
47697,9123230178798939265,oppo,R3,F,27,F25-34
47698,3692074153503947474,xiaomi,MI 2S,F,25,F25-34
47699,-5431299622949012908,samsung,Galaxy Note 2,F,27,F25-34
47700,5056488761371344714,xiaomi,MI 4,M,53,M45+
47701,-5090016184869024092,xiaomi,红米note,M,36,M35-44
47702,3851005436715753867,cool,8720L,M,21,M15-24
47703,5721943777193767029,huawei,G660-L075,M,61,M45+
47704,3866642445979441298,samsung,Galaxy Note 3,F,51,F45+
47705,-7744759619576208242,huawei,荣耀3C畅玩版,F,25,F25-34
47706,59436447634848437,huawei,Mate 7,M,42,M35-44
47707,-239333005334260793,vivo,Y13,F,19,F15-24
47708,954664654418084238,huawei,荣耀7i,F,24,F15-24
47709,7375639383654860207,xiaomi,红米note增强版,M,24,M15-24
47710,-510678411430762840,vivo,Y20T,F,28,F25-34
47711,3583974090683667532,oppo,R1C,F,21,F15-24
47712,7562701302973261509,samsung,Galaxy S4,F,28,F25-34
47713,-7782104354966854167,samsung,Galaxy Note 2,M,24,M15-24
47714,-3271144340861065296,huawei,荣耀畅玩4X,M,28,M25-34
47715,2791816999869609303,Ktouch,t789,F,49,F45+
47716,6782186756332536894,zte corporation,V955,M,31,M25-34
47717,8713294744223503129,samsung,Galaxy Note 3,F,30,F25-34
47718,5873001968027563691,samsung,Galaxy S3 Neo+,M,22,M15-24
47719,292718597563862108,huawei,荣耀3C,M,24,M15-24
47720,2170143351641946630,huawei,荣耀6,M,21,M15-24
47721,-5723403308949305917,索尼,Xperia Z,M,29,M25-34
47722,7493385374577815645,oppo,1107,M,16,M15-24
47723,-8341701236471213456,gionee,ELIFE S5.5,F,24,F15-24
47724,2605170371930978021,oppo,R1S,M,38,M35-44
47725,3129287959678314391,hammer,T1,M,30,M25-34
47726,-2365000736442660497,vivo,Y11IT,F,30,F25-34
47727,4895008712899031860,nubia,Z5S Mini,F,26,F25-34
47728,8096258922334257922,vivo,Y20T,M,38,M35-44
47729,529522939234911352,xiaomi,red rice,M,24,M15-24
47730,2494699294478880229,samsung,Galaxy S3,M,29,M25-34
47731,-7228131901120721772,oneplus,One,M,28,M25-34
47732,-7296611645649401682,meizu,MX3,F,22,F15-24
47733,5692367543430104277,cool,F2,M,40,M35-44
47734,225889932795956979,zte corporation,V967S,M,19,M15-24
47735,796446834131673502,cool,F2,M,25,M25-34
47736,-3914808469805003477,xiaomi,red rice,F,32,F25-34
47737,-5402409400469962065,lenovo,A630t,M,18,M15-24
47738,7429196724102016180,vivo,X5L,F,27,F25-34
47739,5604234051772607345,xiaomi,red rice,M,22,M15-24
47740,3793811782243861177,oppo,Find 5,F,48,F45+
47741,-7947871373955198916,samsung,Galaxy S4,M,36,M35-44
47742,1180084296554445227,xiaomi,红米note,M,21,M15-24
47743,-7061246146819054929,samsung,Galaxy Note 3,M,22,M15-24
47744,611470997829698617,huawei,麦芒3,M,32,M25-34
47745,-8068941642506519234,vivo,Xplay3S,M,31,M25-34
47746,6593756023132931699,xiaomi,MI 3,F,27,F25-34
47747,775111129433798436,cool,大神F1,M,24,M15-24
47748,-6122570589351677451,huawei,荣耀6,M,23,M15-24
47749,630650527173998566,xiaomi,红米note,M,24,M15-24
47750,2412310585087386202,samsung,Galaxy Note 4,M,27,M25-34
47751,-6756094207189831629,vivo,Xplay3S,F,21,F15-24
47752,-4649062745783961928,meizu,MX4,F,34,F25-34
47753,-793222676164902176,cool,炫影S+,F,31,F25-34
47754,-7087276057031196094,vivo,X3S,M,23,M15-24
47755,3314079973927788202,xiaomi,MI 3,M,22,M15-24
47756,-4804755500511468992,huawei,荣耀3X畅玩版,M,30,M25-34
47757,-2535872250785026983,xiaomi,red rice,M,26,M25-34
47758,188475881503764719,huawei,荣耀3X畅玩版,M,27,M25-34
47759,-1688015122502424125,xiaomi,红米1S,M,20,M15-24
47760,608470551851337735,xiaomi,MI 2S,M,34,M25-34
47761,-1357401245479679056,oppo,R831T,F,39,F35-44
47762,-2354942812397085703,xiaomi,MI 2S,M,17,M15-24
47763,-5409025134261922033,samsung,Galaxy Ace 2,M,24,M15-24
47764,946303601663000206,xiaomi,红米note增强版,F,31,F25-34
47765,1402694491794274813,xiaomi,红米2,M,26,M25-34
47766,-3347994190879812845,xiaomi,MI 2,M,29,M25-34
47767,-8159299207122840985,zte corporation,V967S,F,28,F25-34
47768,-4242764202326443463,xiaomi,MI 4,F,28,F25-34
47769,-6039011023612336467,samsung,Galaxy Mega 6.3,M,24,M15-24
47770,-2764040470274926994,panosonic,N821,F,24,F15-24
47771,8923993530633388392,samsung,W2014,M,27,M25-34
47772,-4933887922237875496,xiaomi,MI 3,M,33,M25-34
47773,1705858452344351216,oppo,R831S,M,33,M25-34
47774,6555770996268392483,meizu,MX3,M,23,M15-24
47775,7466924404023287685,xiaomi,红米1S,M,29,M25-34
47776,4460501494465611427,meizu,MX4 Pro,M,38,M35-44
47777,-3367822271504581724,lg,Nexus 4,M,27,M25-34
47778,646254480443238236,xiaomi,MI 3,M,34,M25-34
47779,-8215469436202410882,samsung,Galaxy Note 3,M,20,M15-24
47780,-6094557601437678618,xiaomi,MI 3,M,38,M35-44
47781,-3831977601726214541,samsung,Galaxy Note 3,M,25,M25-34
47782,-7773880518172398064,huawei,荣耀6,F,31,F25-34
47783,1960354738996596022,xiaomi,红米note,M,18,M15-24
47784,-7914400290786383259,huawei,X1 7.0,M,37,M35-44
47785,-4671567474474098396,xiaomi,红米2,M,25,M25-34
47786,2822423706517426301,xiaomi,MI 3,M,46,M45+
47787,-2954045987425894568,xiaomi,MI 3,F,23,F15-24
47788,9121258399719430851,xiaomi,MI 2S,M,22,M15-24
47789,-4324612324484303717,vivo,X1ST,F,27,F25-34
47790,6472802963116450225,gionee,E5,M,22,M15-24
47791,-8763851465575894745,samsung,Galaxy A5,M,30,M25-34
47792,6236280987702598316,xiaomi,MI 3,M,37,M35-44
47793,3061239416059376127,meizu,MX3,F,31,F25-34
47794,2514098584375863509,htc,T329t,F,25,F25-34
47795,-394594542881520447,huawei,G610T,M,28,M25-34
47796,-7036950919892810658,xiaomi,MI 3,F,28,F25-34
47797,5973241651258222785,dowe,S2L,F,25,F25-34
47798,3781635176953790652,lenovo,联想黄金斗士S8,M,22,M15-24
47799,4433823343301548162,samsung,Galaxy S3,F,31,F25-34
47800,5141558079485933812,lenovo,S658t,M,25,M25-34
47801,2698525505202181803,xiaomi,MI 4,M,24,M15-24
47802,-2572857383593438598,zte corporation,Q705U,F,21,F15-24
47803,292609306332174101,huawei,荣耀畅玩4,M,26,M25-34
47804,6270232593676928891,xiaomi,红米note,F,30,F25-34
47805,-3338278629159204282,vivo,Y27,M,39,M35-44
47806,1164939614274310456,xiaomi,red rice,M,41,M35-44
47807,-634165586006664983,cool,9190l,F,27,F25-34
47808,6305623825840351600,meizu,MX3,M,30,M25-34
47809,3888255267371282842,cool,F2,F,38,F35-44
47810,-5870749691764069871,samsung,I8268,F,30,F25-34
47811,6730108936388935726,meizu,MX3,M,35,M35-44
47812,4923990724077230199,meizu,魅蓝NOTE,M,33,M25-34
47813,-2668732172869127974,samsung,Galaxy S4,M,53,M45+
47814,-2717734670273324881,bodao,T9600,F,22,F15-24
47815,-5103180278391649918,samsung,Galaxy Win,M,35,M35-44
47816,8092780479065626075,xiaomi,红米note,F,56,F45+
47817,-6958259308509146576,vivo,Y18L,M,22,M15-24
47818,-3632071992653623668,samsung,Galaxy Note 2,M,41,M35-44
47819,1905340476450223815,cool,7236,M,26,M25-34
47820,-4286299025868098413,xiaomi,红米note,M,27,M25-34
47821,-6452806760276580484,samsung,Galaxy Note 2,M,26,M25-34
47822,5650091909638585721,gionee,S5.1,F,20,F15-24
47823,-5829446023860225381,xiaomi,MI 3,F,22,F15-24
47824,-2381633543795450467,索尼,Xperia arc S,F,43,F35-44
47825,-607343483929857895,samsung,Galaxy Note 3,F,30,F25-34
47826,-5643668067258959887,huawei,Mate 7,F,41,F35-44
47827,-6175768826536816177,huawei,荣耀6,F,30,F25-34
47828,4874529801715505770,vivo,Y13,M,36,M35-44
47829,4647427763505518096,samsung,S7568I,M,20,M15-24
47830,5972999215563708836,xiaomi,MI 3,F,27,F25-34
47831,-4277494943660351916,xiaomi,MI 3,M,47,M45+
47832,1289863707068396974,cool,8198T,F,28,F25-34
47833,7239028244975455466,xiaomi,MI 2S,F,42,F35-44
47834,-321042647085939854,samsung,Galaxy Note 3,M,28,M25-34
47835,8715545839798066951,oppo,N1 Mini,M,19,M15-24
47836,6442775888940296970,lenovo,黄金斗士A8,M,26,M25-34
47837,176751050115860697,htc,One X,M,28,M25-34
47838,-2335750445820427989,xiaomi,红米note增强版,M,27,M25-34
47839,-3416175784412506274,xiaomi,红米note,M,27,M25-34
47840,4892827110075985232,samsung,Galaxy S3,F,27,F25-34
47841,7148068613608906576,xiaomi,红米note增强版,M,26,M25-34
47842,-8116958797042142641,samsung,Galaxy Note 3,F,21,F15-24
47843,-1729427184551372935,haier,HT-I860,M,25,M25-34
47844,7799194864664937771,xiaomi,MI 2S,M,28,M25-34
47845,-8853673085117990515,meizu,MX2,F,25,F25-34
47846,349929731691879505,vivo,X5V,F,49,F45+
47847,-853737797806702209,huawei,荣耀6,F,30,F25-34
47848,-9155292730095486639,xiaomi,MI 3,M,34,M25-34
47849,-3285649088422893420,xiaomi,MI 2S,F,24,F15-24
47850,-5596950602346458984,cool,5951,M,37,M35-44
47851,-3694932463533699386,vivo,X3L,M,21,M15-24
47852,-430262531098571859,cool,8720,M,22,M15-24
47853,-2397267377466776465,cool,F2,M,26,M25-34
47854,1531026886597446560,cool,F2,M,20,M15-24
47855,4078942903873219923,fks,M310,M,17,M15-24
47856,2426802084755550371,samsung,Galaxy Core Lite,F,29,F25-34
47857,7054245498915740482,索尼,Xperia Z,F,62,F45+
47858,-1339154760482264153,huawei,Ascend P7,F,37,F35-44
47859,-8020500206111396238,oppo,R3,F,23,F15-24
47860,-8572651344997681317,xiaomi,MI 3,M,36,M35-44
47861,-5130550931132930663,lenovo,A830,M,38,M35-44
47862,-4624417701467856142,cool,锋尚mini,M,25,M25-34
47863,6644827972655619368,lenovo,A820t,M,42,M35-44
47864,6083759378337640796,xiaomi,MI 3,M,32,M25-34
47865,8096609907250815127,xiaomi,红米1S,M,35,M35-44
47866,6181903560881410039,lenovo,A320t,M,23,M15-24
47867,-498574107080338725,samsung,Galaxy S3,F,39,F35-44
47868,1477649627490380127,meizu,魅蓝NOTE,M,19,M15-24
47869,-4321426876535242468,xiaomi,红米note,M,39,M35-44
47870,7630603339510025560,gionee,ELIFE S5.5,F,21,F15-24
47871,1553769632191221978,oppo,R3,M,22,M15-24
47872,26488098206550164,xiaomi,红米note,M,27,M25-34
47873,2519387054138400635,vivo,Y27,M,30,M25-34
47874,2536875829529282899,huawei,C8817E,M,29,M25-34
47875,-8948618647762280830,huawei,荣耀3X畅玩版,M,20,M15-24
47876,-2306286662838217579,samsung,Galaxy Note 3,F,35,F35-44
47877,6212027921594509189,samsung,Galaxy Grand DUOS,F,25,F25-34
47878,-3145011628512222178,huawei,C8816,F,53,F45+
47879,-4272742600232000906,meizu,魅蓝NOTE,F,20,F15-24
47880,-1757995262051454606,xiaomi,MI 4,M,23,M15-24
47881,-7041319756196811007,meizu,MX2,M,31,M25-34
47882,-6822846597800440832,samsung,Galaxy Note 3,M,26,M25-34
47883,-1581540880764386233,huawei,荣耀畅玩4X,F,48,F45+
47884,1582360231574866785,xiaomi,红米1S,M,23,M15-24
47885,-1193348124674429214,oppo,R1S,F,26,F25-34
47886,-1721491393999133624,xiaomi,MI 2A,F,27,F25-34
47887,-5655183347428235250,nubia,Z5S Mini,F,25,F25-34
47888,1249221139036673614,huawei,荣耀3C,F,20,F15-24
47889,7933766755838321281,huawei,荣耀6,M,31,M25-34
47890,-9044541923280003116,nubia,Z7 Max,M,26,M25-34
47891,3155652797023269190,索尼,Xperia Z,F,37,F35-44
47892,-624395158123910469,xiaomi,红米1S,F,28,F25-34
47893,970134134701955467,huawei,G610T,M,21,M15-24
47894,5171072886585753810,cool,F2,M,21,M15-24
47895,6172080315820275263,vivo,X3L,M,42,M35-44
47896,-1633509572099087995,索尼,Xperia Z2,M,61,M45+
47897,-2606688910145425444,huawei,荣耀3C,M,21,M15-24
47898,7259905308486548427,huawei,荣耀畅玩4X,M,59,M45+
47899,-5626959726364623967,xiaomi,MI 3,F,30,F25-34
47900,3289498306568881154,huawei,荣耀6,F,24,F15-24
47901,4095557874962808878,huawei,荣耀3C,F,35,F35-44
47902,3878505352995070490,samsung,Galaxy Grand 2,M,19,M15-24
47903,-5316728893334692958,xiaomi,红米note增强版,F,22,F15-24
47904,6854734638664639413,hisense,EG980,F,51,F45+
47905,5287395035538222600,xiaomi,红米2,F,30,F25-34
47906,-7075800554538667214,xiaomi,MI 4,F,21,F15-24
47907,2753139369923572164,vivo,Y13iL,M,42,M35-44
47908,-1409283585360699747,xiaomi,MI 2S,M,27,M25-34
47909,5172732780810114754,xiaomi,MI 2,M,25,M25-34
47910,7594829811798605931,xiaomi,红米note,F,50,F45+
47911,2304411854787027785,xiaomi,红米note,M,20,M15-24
47912,6324532645377881520,vivo,X5L,M,27,M25-34
47913,6271827504939842498,htc,Desire 820,M,24,M15-24
47914,6027705796322677379,samsung,Galaxy S4,M,30,M25-34
47915,-3143180117012658456,meizu,魅蓝NOTE,F,36,F35-44
47916,-3415206889100967494,xiaomi,MI 3,F,25,F25-34
47917,3879788842775188358,huawei,Mate 7,M,31,M25-34
47918,2528804525751605990,xiaomi,MI 2S,M,35,M35-44
47919,774483175670108987,xiaomi,红米note,M,33,M25-34
47920,5400961378745499735,oppo,Find 7,M,34,M25-34
47921,1096183720738150887,vivo,Y11,F,22,F15-24
47922,6563167257361207822,xiaomi,MI 2,F,30,F25-34
47923,-6918231706279243361,gionee,S5.1,M,27,M25-34
47924,1174767220443629386,xiaomi,红米note,F,33,F25-34
47925,-7022862723619252068,xiaomi,MI 2,M,29,M25-34
47926,-1015664153210969813,tcl,P301M,M,43,M35-44
47927,-7840040832525996835,xiaomi,红米note,F,33,F25-34
47928,-2722777208465420610,meizu,MX4 Pro,F,28,F25-34
47929,3291406313111657010,huawei,荣耀6,M,18,M15-24
47930,8544445292090726906,lenovo,黄金斗士A8,M,26,M25-34
47931,6332404819874230262,huawei,G610T,M,24,M15-24
47932,-7467451098766403250,xiaomi,MI 1S,M,18,M15-24
47933,-383563762900942285,oppo,R6007,M,26,M25-34
47934,-7728407547075353135,xiaomi,MI 2C,F,25,F25-34
47935,-7822318943627883118,oppo,Find 7,F,37,F35-44
47936,3325720038511858029,samsung,Galaxy Note 3,M,33,M25-34
47937,5730469402649517704,samsung,Galaxy S2,M,29,M25-34
47938,7173535992170447691,xiaomi,红米note,M,29,M25-34
47939,-7421987882406414389,lenovo,A680,F,27,F25-34
47940,6101944109220641005,htc,Desire 820,F,26,F25-34
47941,-1776643965028903284,samsung,Galaxy Note 3,M,38,M35-44
47942,6361091560441748421,oppo,R3,M,32,M25-34
47943,-1058660617242616525,zte corporation,红牛V5,M,23,M15-24
47944,-5567842757733566676,vivo,Xplay3S,F,22,F15-24
47945,5257270786133147313,xiaomi,MI 2S,M,45,M45+
47946,2511618101020614661,vivo,Xplay,M,34,M25-34
47947,4974130546075188939,vivo,X3S,F,19,F15-24
47948,2169689641990781959,xiaomi,red rice,M,25,M25-34
47949,-2318417607091485431,xiaomi,红米1S,M,26,M25-34
47950,1120702433515919072,xiaomi,red rice,M,22,M15-24
47951,-9109604759270375795,lenovo,A828t,F,16,F15-24
47952,-3888049516827305300,cool,大神F2,M,31,M25-34
47953,-1865568459225659071,zte corporation,U879,F,24,F15-24
47954,-1836413439708303366,huawei,P8 Lite,M,45,M45+
47955,6235959760873425298,samsung,Galaxy S2,F,53,F45+
47956,7741151194547459231,xiaomi,MI 3,M,25,M25-34
47957,-2284329517764612427,meizu,MX2,M,30,M25-34
47958,6356675767217309603,xiaomi,MI 4,M,24,M15-24
47959,-6221574700074289359,xiaomi,红米note增强版,F,25,F25-34
47960,3349377112239744078,xiaomi,红米note,M,23,M15-24
47961,-4734126576092389301,xiaomi,MI 4,M,20,M15-24
47962,116098921041865906,huawei,Ascend G7,F,27,F25-34
47963,2603421678518730753,huawei,G520-0000,M,30,M25-34
47964,791222388313931456,xiaomi,红米note,M,34,M25-34
47965,-7966141910614890070,xiaomi,MI 2,M,28,M25-34
47966,2521916069964520017,samsung,Galaxy Grand 2,M,38,M35-44
47967,5782463667740356397,meizu,魅蓝NOTE,F,29,F25-34
47968,2393466550048573272,vivo,Y27,F,25,F25-34
47969,7821765620917823112,huawei,Ascend G6,M,23,M15-24
47970,7165952813616997302,xiaomi,MI pad,M,85,M45+
47971,5872200954417746820,meizu,魅蓝NOTE,M,28,M25-34
47972,-1533245746985726656,xiaomi,MI 3,M,35,M35-44
47973,3071017293467339530,xiaomi,MI 2,M,41,M35-44
47974,6636026232857213026,huawei,荣耀7,M,45,M45+
47975,4416405481097289787,vivo,X5L,M,33,M25-34
47976,3106289473816396711,gionee,GN700W,M,24,M15-24
47977,-8430368920694090136,heymi,A1,F,33,F25-34
47978,-7993108894185000073,xiaomi,MI 3,M,38,M35-44
47979,8853843429308076568,meizu,魅蓝NOTE,M,31,M25-34
47980,-5796999520367659198,xiaomi,MI 3,F,23,F15-24
47981,5579653545930174916,cool,大神F2全高清版,M,34,M25-34
47982,-5487152191347785398,huawei,8800,F,44,F35-44
47983,1241318836098283210,oppo,R3,F,32,F25-34
47984,7838926171538307253,vivo,X5SL,M,24,M15-24
47985,2279620559872826149,samsung,2016版 Galaxy A9,M,22,M15-24
47986,6071729433516780292,cool,7270-W00,F,35,F35-44
47987,-1414130981513621272,xiaomi,红米note增强版,M,43,M35-44
47988,4903745537423449691,htc,Desire 816,M,57,M45+
47989,1337083560467189042,oppo,R1S,M,20,M15-24
47990,-7712291651357478164,tcl,么么哒3N,M,44,M35-44
47991,-5892040731670802981,xiaomi,红米1S,M,29,M25-34
47992,7700022385142028920,vivo,Xplay,F,31,F25-34
47993,6856519351084307638,samsung,Galaxy Note 3,M,21,M15-24
47994,-2203683120321894023,huawei,荣耀6 Plus,F,36,F35-44
47995,4851565858033831217,meizu,魅蓝NOTE,F,28,F25-34
47996,7537235818560434700,lenovo,S90-t,F,25,F25-34
